,text,conv_id,conv_title,conv_awry,no.,plutchik_emotion1,plutchik_emotion2,plutchik_emotion3,emowordnet_afraid_score,emowordnet_amused_score,emowordnet_angry_score,emowordnet_annoyed_score,emowordnet_dontcare_score,emowordnet_happy_score,emowordnet_inspired_score,emowordnet_sad_score
341,Your word alone is insufficient to demonstrate that that RfD did not reflect community consensus. The redirect has sat undisturbed since then until your revert today. The earlier RfDs were in 2007 and 2008 while the later on was in 2009. Consensus can change else we would still have a [wiki_link] article today. I'm not sure where the best place to seek further input is so I have posted to ANI (moved to [wiki_link]). If I have misrepresented your arguments there please correct. Please do not revert further until it is apparent that the RfD was wrong and that community consensus really is to redirect to ANI.,292012508.4356.4356,User talk:Promethean,False,3,disapproval,disapproval,disapproval,0.07459970574137932,0.09015996477586208,0.08819574601724138,0.10137145146551724,0.09014439139655173,0.07499484518965517,0.10113118760344826,0.1380233977413793
342,I have always wondered why some articles ([wiki_link] and [wiki_link]) weren't titled with the acronym ([wiki_link] and [wiki_link]) like other articles with the acronym? 'co',303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,1,interest,distraction,interest,0.060310792,0.10198485721428571,0.067867362,0.08331692528571429,0.09554488214285714,0.08061273478571428,0.10444994635714286,0.04876964292857143
343,Sounds like a consistency project someone could do.,303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,2,optimism,optimism,anticipation,0.036301694333333336,0.0987666125,0.086676486,0.054846840833333334,0.091681591,0.1280722628333333,0.111570354,0.0587508255
344,I'm sure there are rules about initialisms and when to use them.,303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,3,optimism,trust,boredom,0.07313541679999999,0.113705111,0.0981851806,0.1149369568,0.1144137352,0.09809373480000001,0.12003576280000001,0.0674941024
345,Wasn't the question about consistency? So should they all be spelt out or all abbreviated?,303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,10,interest,interest,vigilance,0.089212735,0.1469431706666667,0.10022164933333333,0.1119355955,0.08696309299999999,0.126426169,0.10945534433333332,0.06217557666666667
346,Not every time. The WWE Championship is never called 'World Wrestling Entertainment Championship' while it's not uncommon to say 'World Wrestling Entertainment employees'.,303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,11,none,disapproval,none,0.051894483388888885,0.09129997794444444,0.08526309544444445,0.10831226633333334,0.09254306200000001,0.10053875938888888,0.10896593533333332,0.08340464244444445
347,But WWE Championship is a proper noun so it doesn't really compare as List of WWE/World.... employees is just a header. Belts events and the like don't come into this consistency.,303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,12,serenity,disapproval,none,0.04340102241176472,0.10008463376470589,0.055111927470588226,0.07465742264705882,0.10749072117647059,0.12006515658823529,0.09129182347058824,0.054956116235294124
348,I could agree with what Tony said I just wanted to make sure.'co',303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,13,trust,acceptance,acceptance,0.05674268650000001,0.09651074700000002,0.0765588891,0.10579423810000002,0.1061559094,0.08835197250000001,0.1195381731,0.05034738439999999
349,So it is WWE for titles and programs World Wrestling Entertainment for everything else.,303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,14,disgust,acceptance,none,0.045762215777777775,0.095793651,0.06869583511111112,0.085226776,0.09038642922222223,0.09787439355555555,0.10326258644444446,0.07966477955555555
350,Yeah since WWE titles their programs and titles mainly under the acronym.'co',303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,15,none,acceptance,none,0.06096476844444444,0.10561725733333334,0.07368263255555556,0.0949625368888889,0.08741679877777779,0.09235079166666667,0.08881069911111111,0.06286118144444444
351,Well I guess it is settled. In this case it should not be moved.,303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,16,acceptance,boredom,none,0.07702077842857144,0.1519015714285714,0.10361310142857143,0.16379050442857143,0.17345340957142857,0.11902261085714286,0.1308054598571429,0.08039256457142858
352,That was never the purpose of the discussion.'co',303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,17,anger,contempt,boredom,0.0615786148,0.074505124,0.079358626,0.08115221639999999,0.0688591928,0.074096204,0.10438483839999999,0.0560651836
353,Is this resolved? My point about proper nouns merely meant that the WWE Championship cannot be World Wrestling Entertainment Championship but it doesn't necessarily dictate that it can't be List of WWE employees.,303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,18,vigilance,interest,anticipation,0.04880780529999999,0.09258175475,0.0897258401,0.10653155330000001,0.0876218029,0.11065511595000002,0.0978603466,0.066215781
354,To write it out. Plus some people do not know what WWE stands for.,303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,4,interest,annoyance,anticipation,0.054584831142857136,0.13917242285714287,0.079535321,0.08950927471428573,0.0961873107142857,0.07732704642857144,0.11175867428571427,0.066210833
355,The correct way to title them is 'WWE' I believe. Most sports projects use the acronym instead of the written out name.,303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,5,interest,serenity,disapproval,0.08197399133333334,0.12647160246666667,0.09050358286666667,0.11394187313333332,0.1154697598,0.10975708499999999,0.14305887579999998,0.08548989613333331
356,Looking at the FA topic discussion it was asked to write it out for a reason I forget.,303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,6,optimism,none,contempt,0.09499655344444445,0.18257870266666668,0.11820515955555555,0.11264691777777777,0.12557039966666667,0.12058733366666667,0.1545701147777778,0.09084481888888889
357,There should be consistency through out all articles and WWE is a well known acronym which does not need to be spelled out and it is one of the only few things out there using that acronym. I say change is needed.'co',303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,7,annoyance,interest,disapproval,0.11626661605555556,0.14348937133333334,0.07237918055555556,0.0979418205,0.10026074011111112,0.12179821716666665,0.16147819344444447,0.07527475
358,For what reason? I still fail to see how 'W.W.E.' is widely known. I also see no policy which says we should.,303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,8,annoyance,annoyance,surprise,0.08121682771428573,0.12859698935714287,0.10118561464285714,0.12172485307142855,0.12174019314285714,0.09723160899999998,0.11447864907142857,0.09096812142857143
359,I see no reason how 'T.N.A' is widely known either. The thing is no other company or item uses the WWE acronym so per [wiki_link] it does not cause a confusion as to what the acronym stands for. I can't say the same for TNA however since [wiki_link] stands for various things unlike [wiki_link].'co',303378306.30420.30420,Wikipedia talk:WikiProject Professional wrestling,False,9,serenity,serenity,none,0.07886352257575759,0.10961423018181818,0.08639796990909092,0.09867719309090912,0.08665197687878787,0.0798181563030303,0.08940610939393942,0.06754053863636364
360,Because you have refusded to discuss it Nice try at wikilawyering.,306471894.3660.3660,User talk:Brothejr,True,1,contempt,contempt,contempt,0.04672640866666666,0.0761673715,0.047366312833333334,0.068536222,0.061213944,0.06753211716666667,0.08300610616666666,0.04945151766666667
361,Um we're waiting for you to discuss it. Instead you just rush in and change it to the way you would like against consensus. The only one who is wikilawyering or whatever is you.,306471894.3660.3660,User talk:Brothejr,True,2,anger,annoyance,anger,0.05050611033333333,0.08285811866666666,0.07905897553333334,0.08929704033333333,0.0699841836,0.07918370693333333,0.08407890266666666,0.065032962
362,I am assuming good faith. You can't be intentionally acting this God cursed stupid.,306471894.3660.3660,User talk:Brothejr,True,3,rage,aggresiveness,anger,0.06079121536363637,0.1174321099090909,0.1275617878181818,0.13259437063636365,0.10530967081818181,0.10844266172727274,0.148950005,0.10800908736363636
363,Thanks for reverting his vandalism on my userspace. I don't know what's wrong with him he seemed to be a good contributor until last week then he just went insane. First he accused me of vandalism for no reason announced his departure out of 'safety concerns' now he's back. But thanks again.,31052958.3908.3908,User talk:Malo,False,1,trust,surprise,annoyance,0.09809415068000002,0.12740835108,0.11833068712000003,0.12302139428,0.12637180816,0.11324489659999999,0.11161261091999998,0.10191610119999998
364,I tried to reason with this user however he refused to listen to what I had to say. What did you do to him? I could find no evidence of his claims so I asked that he be blocked for his continued vandalism. Maybe he will be reasonable in the future.,31052958.3908.3908,User talk:Malo,False,2,disapproval,surprise,disgust,0.0953144073478261,0.11971140204347827,0.12696194552173914,0.123442961,0.12487148013043481,0.1050042917826087,0.12707976952173916,0.09065722126086957
365,Here are some links I put it on his talkpage earlier and just copy and pasted it here. [[external_link]] and [[external_link]] are the examples of 'vandalism' he was talking about. You can see in the first link that the 'vandalism' of the Sonic talkpage was only in response to his humorous suggestion I was only playing along with the joke. You can see in the second link that the swear words were part of a conversation he started about Microsoft Sam with a comment on the first link. The warning he refers to in the first link is when he replaced my use of the word 'bulls**t' with 'censored by Mr. Clean' something I didn't even notice at first glance and not really a direct warning. I took it to be just a joke about Mr. Clean he should have just come out and asked me'Please don't use swear words on my talkpage.' Instead he just accused me of vandalism then came and vandalized my userpage.,31052958.3908.3908,User talk:Malo,False,3,disapproval,surprise,surprise,0.07276814773749998,0.11857481010000001,0.09250037279999998,0.10445024248750001,0.11886987674999994,0.10326753628749999,0.1023191056875,0.07474990828750001
366,A History of Greece: The Greek revolution pt. 1 A.D. 1821-1827 By George Finlay Part 1 Book I Chapter II page 43 (text removed-see googlebook),311369389.67443.67443,Talk:Souliotes,False,1,serenity,serenity,serenity,0.09472038266666666,0.10395743670833335,0.07177424516666665,0.08078924670833335,0.098602836875,0.10372944120833333,0.10530864308333333,0.09111776741666666
367,I have removed this user's edit of this copy/paste from the article's mainspace. I will only make this edit once as I am not a regular editor of this article and have very little stake in the content. I feel that a copy and paste does not do the article (or the project) justice but I am restricting myself to a 1RR on this article. Regards,311369389.67443.67443,Talk:Souliotes,False,2,serenity,anger,serenity,0.07113331620689657,0.11133901806896553,0.10292171975862069,0.10845730441379313,0.1307293852413793,0.12354364075862073,0.12453346355172412,0.08941111772413791
368,Sorry for copy-pasting. This time I'll write the reference from G. Finlay directly into the wiki page. Guildenrich,311369389.67443.67443,Talk:Souliotes,False,3,remorse,remorse,acceptance,0.04451261728571428,0.074965351,0.06002022485714286,0.07348232614285714,0.06968752157142856,0.056169421142857154,0.06937813771428572,0.0517844005
369,N.B. Although this thread started in 2007 it picked up in March 2009 and repeated efforts to split the thread in half by relocating parts of it are not helpful and very distruptive.,313175753.27706.27706,Talk:University of Miami,False,1,none,annoyance,disapproval,0.06340608735294116,0.10087327770588235,0.06852197905882353,0.07554992794117649,0.08839055694117648,0.0750506068235294,0.09837922635294116,0.07688716152941176
370,The U hand gesture has nothing to do with the name 'The U'. It has to do with the split-U logo which is called 'The U'. The school is called 'The U'. The sports community refers to it as 'The U'. Even forgetting the single hit on the school's website for 'The U.S. State Dept' the use of 'The U' even in quotations of faculty/staff or on the website itself shows the pervasiveness of the name. 'The U' may be an abbreviation for 'The University' but that does not in any way mean that every school known as 'The University of...' is 'The U'. Only a few are referred to as such. 'The U' is an informal name just like any alias for any major university. Researchers from [wiki_link] do not introduce themselves as being from 'NC State' as far as I am aware. If you want to be really anal about the use of the words then when the article is unprotected because of your repeated edit warring over the lead paragraph 'commonly' can be replaced with 'informally'. And the only reason all of this is too complicated to shoehorn into the first sentence is because you are making it overly complicated.,313175753.27706.27706,Talk:University of Miami,False,2,optimism,none,disapproval,0.07466949163461536,0.11240940929807694,0.0837375549423077,0.10629486018269235,0.10635306763461538,0.10103809466346156,0.09047693480769231,0.07502058672115385
371,It did not pick up in March 2009. It was a single comment which was not really acknowledged. Your September 2009 additions are effectively a new discussion.,313175753.27706.27706,Talk:University of Miami,False,3,disapproval,none,none,0.0835412179375,0.1107086581875,0.081071257625,0.10196484193749998,0.10159761475,0.09530525962499999,0.10580685387499998,0.07000429612499999
372,US Government websites not only host government created works - see the disclaimers for defenseimagery.mil or army.mil. Per the EXIF and maybe per the description in the past this photgraph was not taken by an US employee but an Australian soldier and is not public domain per or similar licenses like PD-USGov-Military-Navy/Army.,314540585.6679.6679,User talk:Koalorka,False,1,none,none,awe,0.07428010676666667,0.09342038646666666,0.08768980380000001,0.0822614594,0.08373706769999999,0.08184896843333335,0.08179770783333333,0.08163116616666667
373,If it is published by a federal entity is it not PD?,314540585.6679.6679,User talk:Koalorka,False,2,interest,interest,disapproval,0.1373253978,0.10618251340000003,0.090013526,0.09866447180000001,0.066962773,0.0903597648,0.096105369,0.11438618419999999
374,The template even says it is public domain because it was created by an US employee - nothing else matters. Maybe you want to replace the image with something free from [EXTERNA_LINK] (better search terms possible),314540585.6679.6679,User talk:Koalorka,False,3,annoyance,none,optimism,0.08115723708695652,0.1431956382173913,0.08879996926086955,0.10870350226086957,0.10807111243478258,0.10025646456521739,0.10201151339130435,0.0938915191304348
375,Hi I am not in an edit war. There is an individual who keeps creating sockpuppets to vandalize the article. Here are the sockpuppets. [wiki_link]. This is the latest sockpuppet . This is the version of the article that is the [external_link]. Thank you,315070204.6725.6725,Talk:Reseau de Resistance du Quebecois,False,1,annoyance,acceptance,annoyance,0.04698179804545454,0.11115034209090907,0.07949071913636364,0.08218994095454546,0.10167271699999998,0.08641532054545453,0.11813920099999999,0.05577814313636364
376,Technically you were in an edit war even though you were just trying to keep the article in good shape. In the future it'll be easier on you if you go through the proper channels to get the sock blocked instead of continually reverting. I'd suggest that you look at getting an account and then possibly using Huggle and Twinkle which will automate a lot of the reporting and administrator notification tasks. Take a look at the version in my namespace (the link is above) and see what you think about it now. It's pretty much the version you linked to above though I took out some inflamatory wording.,315070204.6725.6725,Talk:Reseau de Resistance du Quebecois,False,2,interest,optimism,serenity,0.08061998644642857,0.14105779489285716,0.09108637367857142,0.11352625685714288,0.12209118060714284,0.12574332985714287,0.13812764475,0.0806045758035714
377,Note that if you get an account it will be possible to deal with this sort of thing by semi-protecting the article. If you don't have an account semi-protecting will block you just as much as the sock-puppeteer.,315070204.6725.6725,Talk:Reseau de Resistance du Quebecois,False,3,interest,optimism,serenity,0.0724469328,0.0979905726,0.08299962520000001,0.08791916606666667,0.09478249693333334,0.1098422478,0.11159003626666666,0.0757622556
378,Hi Looie I appreciate the sound advise but I am not going to be staying much longer. Would you be willing to police the RRQ article? Perhaps a few of you can do it. Good luck.,315070204.6725.6725,Talk:Reseau de Resistance du Quebecois,False,4,trust,optimism,optimism,0.08155195926315788,0.11730550410526316,0.09433608278947368,0.10986420447368421,0.1049935267368421,0.10545576005263158,0.13769267915789477,0.09090554663157895
379,I'll keep an eye on the article just in case there are new sockpuppets. I've opened up an investigation into Quebecois1837 at [wiki_link]. I'd be amazed if it wasn't another sock.,315070204.6725.6725,Talk:Reseau de Resistance du Quebecois,False,5,vigilance,none,vigilance,0.04753439752631579,0.08126238468421053,0.07269026963157894,0.07373486636842107,0.08960206463157895,0.08222622836842104,0.12886968857894737,0.05565904784210527
380,I'll keep this on my watchlist as well. You were absolutely trying to do the right thing you just went about it in the wrong manner. Hopefully we can catch any future socks before they cause as much trouble as this one did.,315070204.6725.6725,Talk:Reseau de Resistance du Quebecois,False,6,interest,optimism,none,0.07798062623809525,0.12039792719047619,0.09212056242857142,0.10502437847619046,0.10661996128571431,0.11624785871428568,0.1442687692857143,0.09448277352380952
381,First off [external_link]/AGF knock it off! If you seriously think that J_E is my sock then why not start a SPI? Secondly I'm of the opinion that the said image on article page can be updated to reflect the latest model/design per [wiki_link]. Lastly name callings of your fellow editor will lead you to nowhere in terms of AGF you should know that since you're a seasoned editor. Why can't you have the courtesy of thinking that other editors are here to help improve the article? Other than the obvious vandalism edits why is it that you always think of the worst of others. Have you forgotten that Wikipedia is a collabarative effort? I won't mince my word but you really ought to be ashame of yourself!,316041407.7114.7114,User talk:Koalorka,True,1,anger,anger,rage,0.07356950918181816,0.10347695715151516,0.08261686083333333,0.09138102786363636,0.0990202404090909,0.09366265077272723,0.10622841069696969,0.07731707045454543
382,Who are you and why do you appear when I find myself embroiled in conflict with someone else only to oppose me for the sake of confronting me? I'm beginning to think this is no longer a bizarre coincidence. My frustration stems mostly from the fact that 99% of the editors DO NOT improve the article but instead whether it be good intentions or not tear away at it piece by piece. Have you noticed that there hasn't been any significant CONTENT or cited material contributed apart from my work? Take a look through the history. I'm either reverting Malaysian space rangers from the Users list or quarreling over some totally redundant details like I am now. I'm aware of two possibly 3 editors actually introducing quality content. It's frustrating.,316041407.7114.7114,User talk:Koalorka,True,2,annoyance,disgust,contempt,0.08573341938666665,0.12635943265333333,0.09915642541333335,0.10892019795999999,0.12777186193333334,0.10431941066666668,0.12597368294666672,0.08843223568000003
383,Continue to behave as such towards me isn't going to do you any good and like I've said before take it to SPI if you think that J_E is my sock. If not knock it off! I'm not here to argue with you for the sake of it mind you. FYI I just happen to be reading the article and wondered why the profile image kept changing is that a coincidence? If you think it is then it is. If you think it is not then it isn't. I have nothing to hide fom anybody.,316041407.7114.7114,User talk:Koalorka,True,3,annoyance,anger,aggresiveness,0.06192098255000002,0.11891130744999998,0.074314933725,0.1003127909,0.09697684455000001,0.09958604139999999,0.121767265125,0.07620983449999999
384,Good then address the latter half of my response above.,316041407.7114.7114,User talk:Koalorka,True,4,annoyance,none,aggresiveness,0.0912937704,0.0956568788,0.24447741,0.0980095132,0.10393522179999999,0.11184280579999999,0.12337676880000001,0.131407631
385,Per your frustration mayhaps you need to take a wikibreak. And I most certainly don't have to answer you on the last part since you have taken it on your own assumption that you are above the rest and that all others are not worthy of collaborating with you on Wikipedia (It's written all over your top statement go read it!). Plus I'm not here to judge you but please don't take it as your task to judge others you are not god and you most certainly aren't an Admin here calling the shots. Take it to SPI if you want my conscience is clear.,316041407.7114.7114,User talk:Koalorka,True,5,annoyance,anger,contempt,0.06894671620454546,0.10741312827272727,0.08614457238636362,0.10182577540909087,0.09863670384090911,0.09787094804545453,0.12203222309090904,0.06712993261363637
386,What makes you think you can offer me advice? What a silly little internet character you are. I don't think you're qualified to even speak in your own defense let alone dispensing advice to others. Run along now there's a bloodthirsty Indonesian chargin' Malaysia!,316041407.7114.7114,User talk:Koalorka,True,6,anger,annoyance,rage,0.081847335,0.12411756982142853,0.09004973957142857,0.09777645642857144,0.11135379696428573,0.10613283839285713,0.12658692260714285,0.08356391278571428
387,Hello Tony. Can you help undoing a POV-rename of the article [wiki_link]? Thanks.,31668442.39478.39478,User talk:Tony Sidaway,False,1,love,none,none,0.054127867555555556,0.08709985755555556,0.06851398377777779,0.07911631488888889,0.10664345444444445,0.080245209,0.1056466208888889,0.0852733587777778
388,I'm sorry but I don't understand the subjector what dispute there could be.,31668442.39478.39478,User talk:Tony Sidaway,False,2,acceptance,none,sadness,0.05079445028571429,0.10199440042857144,0.09281968785714285,0.118369076,0.09859659171428571,0.07649014042857143,0.11252556085714285,0.06269580714285715
389,Once upon a time (around 1500) Erasmus while studying Ancient and New Testament Greek developed a theory on Ancient Greek pronunciation (also known as reconstructed or erasmian system). The other theory is called Reuchlinian or traditional and it supports that the Ancient Greek were speaken like the Modern Greek (in 1500 that would be Byzantine Greek) (my personal opinion is that probably both systems are or could be wrong). disagrees with the reconstructed system and did a pov-renaming of the article. disagreed with that and changed part of the new title (removed the '19th century' part of the title). Most editors involved in that article are somewhat 'tired' of Thrax and I tried (or thought I did) to help them co-operate on expanding the article. Thrax may have given some good arguments (and not only wrong examples as some other editors may think) but the rename of the article certainly was a wrong thing to do. While this article doesn't cover the whole [wiki_link] yet the titles [wiki_link] or [wiki_link] certainly do not describe the article as good as the previous title. has also helped with that article and if I'm not mistaken he is a (new) admin so perhaps you could talk with Kwami too about it. I think that pov-moves don't have to go through [wiki_link] right? Thanks,31668442.39478.39478,User talk:Tony Sidaway,False,3,annoyance,none,serenity,0.08837161861157015,0.10485702457024793,0.07981783811570245,0.09020924997520662,0.10476178206611568,0.09707289368595039,0.1138935211983471,0.0896111131652893
390,Hello BW. Sometimes wikipedia can be stressful which is one of the reasons I now take frequent breaks for a week or so. I can feel one coming up soon. I hope you don't mind me saying but I get the feeling you are becoming a little stressed out at the moment. Take it from me a break away from here does wonders for you. I'm not advising you take a break because we are of opposite opinions on most things but because it is advice that everyone should take from time to time. Cheers.,317082366.17344.17344,User talk:BritishWatcher,True,1,optimism,pensiveness,joy,0.08393328222222222,0.14132956479999997,0.08350074264444446,0.11288502939999999,0.12241845646666663,0.13154531960000004,0.14520868037777776,0.09029003573333334
391,There have been alot of issues that have all come up in recent weeks which are very time consuming and have distracted me from other things. Im trying to cut down ive not got involved on the Ireland collab page for the past few days as that seems to be going round and round in circles but as soon as one issue fades away another one seems to flare up. Like the British isles examples on the taskforce page i thought that was dying down now we have dozens of British Islands / isles links which need clearing up so its accurate which will take a lot of time. I will try to make less opinionated comments on the talk page regarding the British Isles article but the radical change to the intro which led to an edit war hardly got the debate off to a good start and I did find the wording it was changed too totally unacceptable. : But i couldnt possibly take a full break for a period of a week or two from wikipedia sometimes that can be more stressful if you come back to find dozens of things have happened and you then have to spend days catching up and you are in a weaker position if the change has been made already. Sometimes i pop on just to check if anything major has happened and if it hasnt then i go on with other things but sometimes i cant just ignore something and must make a comment then ofcourse when the person replies to my comment i must reply and so on till dozens of responses have been made over what some would see as a small issue.,317082366.17344.17344,User talk:BritishWatcher,True,2,acceptance,disapproval,remorse,0.09007571356834529,0.12224506131654672,0.09180366604316546,0.10305189469064743,0.10874503530935253,0.11420492358273379,0.12274646539568346,0.09604810355395686
392,I'm afraid there is nothing that can be done for you. It may be too late I'm afraid. You are now a wikiholic! We normally give people six months grace before they are dragged out the house screaming and shaking to be taken to a very secure padded cell. Shame! ),317082366.17344.17344,User talk:BritishWatcher,True,3,joy,contempt,amazement,0.08539526603703702,0.15856935703703703,0.08188294574074075,0.10889870866666669,0.1067334658888889,0.09367644359259258,0.12304510877777777,0.09365055618518518
393,Hi Tony i was quite disturbed to see this users [external_link] on the TRNC talk page. Surely this kind of stuff warrants an immediate ban Wikipedia should not accomodate racist or facists boy. What possible constructive contribution can such a person make?,31727640.41326.41326,User talk:Tony Sidaway,True,1,disgust,disapproval,disgust,0.07599176033333334,0.09980178703703703,0.08524655451851854,0.09070180066666668,0.10343584374074072,0.07814966533333333,0.09391536596296296,0.0764609261851852
394,Well I'll say one comment and I'll be blunt- his userpage is one of the most well formatted and informative userpages I've seen.,31727640.41326.41326,User talk:Tony Sidaway,True,2,surprise,none,admiration,0.05800506555555556,0.10611390255555557,0.06906435177777777,0.08741004994444446,0.09694038733333334,0.08120404716666665,0.1075614457222222,0.06036741694444444
395,Please see his reply to your warning: 'I am putting my comments about Cyprus back up on MY talk page now fuck off and go away.' Also look at the rest of his edits he needs immediate banning he is the worst kind of contributor Wikipedia could have.,31727640.41326.41326,User talk:Tony Sidaway,True,3,disgust,anger,contempt,0.12965596155555553,0.1107789240740741,0.09292012462962963,0.1076508725925926,0.11303413788888889,0.11577136707407407,0.11367013111111111,0.10540736974074078
396,You have been [wiki_link] from editing for to prevent further [wiki_link] caused by your engagement in an [wiki_link]. During a dispute you should first try to [wiki_link] and seek [wiki_link]. If that proves unsuccessful you are encouraged to seek [wiki_link] and in some cases it may be appropriate to request [wiki_link]. If you believe this block is unjustified you may [wiki_link] by adding the text {{unblock|'your reason here'}} below. at [wiki_link] per a complaint at [wiki_link].,318141830.5953.5953,User talk:Yankees10,False,1,serenity,none,serenity,0.05751524815000002,0.07243789950000001,0.08792848392500001,0.08725365577500001,0.0702843067,0.075252792975,0.07215711185,0.07717050120000002
397,Im not going to contest the block because I know what I did is wrong but I just want to say you sort of did it in a shady way. First you said you werent going to and then you just saw us trying to discuss it on your talk page which now we can't.,318141830.5953.5953,User talk:Yankees10,False,2,disapproval,remorse,disapproval,0.07055635376,0.13013007156,0.11441849043999999,0.13660970472000003,0.12402913971999999,0.1223488602,0.13177045552000002,0.09013692416000002
398,You can be unblocked even now if you will promise to stop edit warring on baseball articles. In the discussion so far neither one of you has expressed the slightest willingness to compromise.,318141830.5953.5953,User talk:Yankees10,False,3,trust,anticipation,disapproval,0.0881032535,0.12165599700000002,0.09756790188888892,0.10208064516666665,0.13104673322222224,0.10594432605555554,0.10682666816666667,0.08010780838888888
399,This might sound weird but I kind of want to stay blocked just so it can stay off my mind and I can watch the Vikings-Packers game in peace tonight,318141830.5953.5953,User talk:Yankees10,False,4,boredom,remorse,serenity,0.07376747288235293,0.12978823500000003,0.07694293982352941,0.1113589365882353,0.11110615605882351,0.13575541029411764,0.1517509425882353,0.09188284794117649
400,Were we unblocked for the Twins/Tigers game? Wouldn't know...,318141830.5953.5953,User talk:Yankees10,False,5,surprise,none,surprise,0.03661123514285714,0.105776892,0.011748730714285715,0.02413811414285714,0.10869121785714285,0.07995007985714286,0.020659131857142857,0.04099602671428572
401,We've found contradicting sources as to which game with the Mets or Cubs prompted Tommy Lasorda to go off in his obscenity laced tirade about Dave Kingman. Do you have nay sources on the subject? It would go in the discussion section right? I brought it up for discussion at [wiki_link]. I think you might want in on this discussion. Did you see the other source on the site however? It also looks pretty legitimate. Also the sources I've seen that call it a Mets game call it an 11-0 victory in which he hit three home runs. I've never seen one that calls it a Mets extra innings win before. I'm not comfortable changing it however I'm not sure the current game it is credited as being is correct either.,318141830.5953.5953,User talk:Yankees10,False,6,serenity,none,interest,0.08321809170731707,0.10685540958536587,0.09195992737804878,0.10455958115853659,0.10399054562195119,0.11640714103658532,0.1106756638902439,0.08721168847560977
402,You currently appear to be engaged in an [wiki_link]. Note that the [wiki_link] prohibits making more than three reversions on a single page within a 24 hour period. Additionally users who perform several reversions in content disputes may be blocked for edit warring even if they do not technically violate the [wiki_link]. When in dispute with another editor you should first try to [wiki_link] to work towards wording and content that gains a [wiki_link] among editors. Should that prove unsuccessful you are encouraged to seek [wiki_link] and in some cases it may be appropriate to request [wiki_link]. Please stop the disruption otherwise you may be [wiki_link] from editing. 'I give this to myself in acknowledgment of coming close to the 3RR rule.',319027383.10868.10868,User talk:Brothejr,False,1,loathing,anticipation,serenity,0.08746710923611108,0.09459195580555556,0.09612946968055554,0.09417410426388889,0.09870489730555557,0.09787797429166664,0.08994407359722224,0.07722152708333332
403,Instead of warning yourself why not just not do it in the first place? I blocked you for 24 hours to stop the edit war and keep that article from needing to but I'd very much like to just see you improve how you handle content conflicts. I'm happy to lift the block early if there can be some indication that you can figure out a better way to deal with this stuff.,319027383.10868.10868,User talk:Brothejr,False,2,annoyance,aggresiveness,annoyance,0.1089228005882353,0.12791014332352943,0.09498538476470589,0.11390899564705884,0.13901191947058833,0.13499338529411764,0.14088276955882353,0.1099728367058824
404,When I reverted and warned myself I took it to the talk page with the intention of keeping it there. However continued to revert the lead of [wiki_link] to reassert the [wiki_link] comment over another criticism that was reflective of the majority of criticisms of Obama and the prize. His [wiki_link] continually had been that there were more sources for the Taliban comment and thus deserved to be in the lead more then the other even though this would have given more [wiki_link] to a minority opinion. I also want to note that the Taliban comment is in the article and is quoted completely.,319027383.10868.10868,User talk:Brothejr,False,3,remorse,none,disapproval,0.08471424017999998,0.11183108159999999,0.10134005368,0.11700794541999997,0.10900681752,0.09651514146000001,0.10292283144000003,0.07666188876
405,This campaign by some to speedily close discussion is just wikilawyering and causing disruption. All we want is a good article about Malia. I've written in ANI about why she is notable even those oppose admit she is 'marginally notable'. Try to suggest that Mrs. Obama gets her fame from Barack and see how far that bad logic takes you.,322161962.9817.9817,User talk:Milowent,False,1,annoyance,annoyance,annoyance,0.07235657311428571,0.11511121508571424,0.08872917125714284,0.10464911128571429,0.10907639717142856,0.1021519952,0.1140788984,0.09384663848571427
